machine_id,timestamp,operating_hours,load_pct,days_since_maintenance,maintenance_count,temperature_C,pressure_bar,vibration_mms,rotation_speed_rpm,voltage_V,current_A,oil_temp_C,power_output_MW,efficiency_pct
GEN_0006,2020-01-08 21:00:00,6392.3,92.21,29.1,3,558.61,165.26,4.463,2955.7,10600.1,566.34,72.99,140.02,86.24
GEN_0019,2020-01-08 22:00:00,998.1,62.23,129.8,0,515.71,161.31,1.21,2951.0,10474.3,459.04,64.57,112.58,91.94
GEN_0007,2020-01-08 23:00:00,3104.4,66.21,35.0,1,528.13,159.48,2.326,3040.1,10704.8,444.32,72.53,119.45,91.51
GEN_0013,2020-01-09 00:00:00,4462.1,62.27,353.6,2,566.03,163.49,3.45,2944.4,10749.0,508.28,71.76,100.59,87.42
GEN_0003,2020-01-09 01:00:00,1545.6,83.5,21.6,0,540.58,155.12,0.663,2962.2,11260.3,536.93,69.28,138.26,92.06
GEN_0020,2020-01-09 02:00:00,7446.9,63.93,349.7,3,570.66,170.57,5.084,2912.4,10758.2,546.41,68.01,91.27,83.54
GEN_0018,2020-01-09 03:00:00,4116.7,49.08,45.4,2,536.82,160.09,2.947,2950.4,11204.4,469.81,75.67,77.68,91.1
GEN_0007,2020-01-09 04:00:00,6057.7,74.22,83.8,3,546.01,166.38,5.016,2882.2,11076.5,532.23,70.18,116.8,83.31
GEN_0004,2020-01-09 05:00:00,2319.9,41.39,203.3,1,540.15,158.7,2.637,2970.7,11053.6,461.92,62.67,64.21,88.47
GEN_0013,2020-01-09 06:00:00,8544.7,46.61,70.9,4,558.07,160.44,4.758,2964.0,10768.4,494.97,81.15,65.9,83.11
GEN_0004,2020-01-09 07:00:00,5658.3,83.17,78.4,2,540.47,159.07,6.835,3031.8,11056.0,567.26,68.84,146.38,86.31
GEN_0007,2020-01-09 08:00:00,2283.9,65.88,6.8,1,522.77,165.43,2.38,2856.1,10797.4,528.52,69.63,117.07,89.91
GEN_0019,2020-01-09 09:00:00,3772.3,40.76,29.1,1,534.86,166.32,2.245,3016.7,10870.6,461.32,75.21,70.54,85.99
GEN_0013,2020-01-09 10:00:00,3742.0,81.87,54.0,1,558.21,163.0,2.159,3016.1,10960.5,534.56,78.05,155.28,86.46
GEN_0020,2020-01-09 11:00:00,5230.8,63.38,225.6,2,512.47,173.67,5.927,2970.7,10646.5,574.73,76.01,105.54,88.66
GEN_0009,2020-01-09 12:00:00,2310.9,49.21,191.7,1,504.65,165.43,2.247,2942.0,10949.4,440.09,71.97,89.89,87.75
GEN_0015,2020-01-09 13:00:00,5577.9,60.44,220.4,2,555.79,163.35,4.842,2970.2,11030.1,486.31,76.07,96.73,86.37
GEN_0012,2020-01-09 14:00:00,8551.1,97.67,264.1,4,555.19,176.19,4.283,2951.1,10489.6,609.87,80.8,156.46,81.54
GEN_0002,2020-01-09 15:00:00,3357.7,56.33,96.0,1,531.79,167.73,2.988,2943.2,10799.8,481.99,63.26,93.92,85.61
GEN_0006,2020-01-09 16:00:00,6898.4,42.25,332.4,3,567.45,164.41,4.371,3033.2,11024.4,479.36,77.04,63.34,85.98
GEN_0009,2020-01-09 17:00:00,6818.1,84.86,312.6,3,556.58,159.51,4.324,2808.3,10766.3,526.85,79.22,135.07,81.86
GEN_0014,2020-01-09 18:00:00,8745.3,42.43,46.9,4,559.12,174.46,4.101,2948.0,10542.7,533.2,80.87,58.68,83.2
GEN_0013,2020-01-09 19:00:00,6066.2,62.72,170.0,3,573.57,155.25,3.114,3001.7,10472.7,579.15,75.34,98.78,87.57
GEN_0015,2020-01-09 20:00:00,5366.7,85.02,25.7,2,549.53,165.94,2.697,2920.1,11061.1,560.16,72.07,135.13,81.1
GEN_0002,2020-01-09 21:00:00,863.7,86.1,203.6,0,512.54,161.46,3.975,3054.6,10886.0,501.47,70.29,153.13,89.65
GEN_0006,2020-01-09 22:00:00,2363.4,41.87,102.9,1,517.27,169.72,3.053,2936.2,10511.9,452.29,58.35,69.24,86.59
GEN_0006,2020-01-09 23:00:00,255.0,75.62,120.3,0,518.49,166.9,1.747,2928.9,10985.6,523.42,58.39,126.81,85.78
GEN_0009,2020-01-10 00:00:00,2006.0,68.47,284.4,1,529.48,168.84,1.341,2988.3,10584.8,555.89,70.65,113.5,89.99
GEN_0004,2020-01-10 01:00:00,5521.3,55.57,118.8,2,560.46,175.57,6.974,2839.4,10861.5,566.88,80.06,83.3,84.78
GEN_0008,2020-01-10 02:00:00,4573.7,49.56,110.7,2,606.53,142.55,14.33,3048.4,10889.2,465.95,84.51,75.08,75.27
GEN_0013,2020-01-10 03:00:00,8571.7,58.35,208.0,4,563.52,160.78,4.063,2920.3,11118.0,505.96,77.12,81.76,81.39
GEN_0007,2020-01-10 04:00:00,4462.3,81.72,18.0,2,589.35,156.8,14.224,2930.9,10994.6,561.24,93.98,150.54,71.75
GEN_0001,2020-01-10 05:00:00,8700.0,80.75,49.4,4,556.34,171.73,4.593,2923.2,10945.3,567.31,80.0,123.6,83.67
GEN_0018,2020-01-10 06:00:00,4153.8,87.38,77.5,2,559.14,175.53,6.619,2922.6,10819.1,578.3,72.9,143.85,82.65
GEN_0019,2020-01-10 07:00:00,7397.2,73.74,258.7,3,557.23,170.36,4.557,2932.6,10623.9,556.83,80.11,116.2,84.13
GEN_0016,2020-01-10 08:00:00,7333.4,95.87,61.5,3,533.72,165.57,3.07,2978.4,10629.2,529.42,81.44,156.01,88.27
GEN_0015,2020-01-10 09:00:00,2190.5,99.75,179.6,1,561.2,167.75,2.138,2965.5,10862.8,583.24,66.41,176.09,88.86
GEN_0012,2020-01-10 10:00:00,3873.4,54.11,67.9,1,538.48,159.83,2.445,2910.6,10959.0,500.32,73.91,86.04,85.38
GEN_0016,2020-01-10 11:00:00,1821.7,90.05,228.3,0,536.44,171.35,3.007,2863.1,10991.1,608.71,73.07,162.91,88.79
GEN_0012,2020-01-10 12:00:00,2781.9,82.37,62.7,1,533.22,173.17,4.623,2918.8,10978.5,544.55,72.3,129.42,88.4
GEN_0008,2020-01-10 13:00:00,7101.7,82.42,231.6,3,554.44,186.79,8.52,2976.8,10911.2,549.37,77.54,131.13,88.08
GEN_0001,2020-01-10 14:00:00,7012.7,51.97,301.7,3,533.1,175.9,3.798,2928.0,10532.7,530.57,82.16,81.56,84.52
GEN_0013,2020-01-10 15:00:00,5059.8,76.27,225.6,2,548.21,170.39,3.072,2945.5,11058.4,588.39,73.1,123.8,88.63
GEN_0005,2020-01-10 16:00:00,7974.5,62.89,157.4,3,570.29,174.42,2.9,3002.7,10986.3,521.75,78.9,92.2,83.58
GEN_0017,2020-01-10 17:00:00,5010.4,88.15,107.5,2,544.05,145.21,2.307,2960.3,10895.6,548.49,75.94,139.59,86.34
GEN_0004,2020-01-10 18:00:00,4086.2,74.69,204.2,2,519.58,160.22,2.827,2954.0,10966.6,527.76,70.66,120.22,86.87
GEN_0020,2020-01-10 19:00:00,452.2,70.23,33.7,0,537.13,163.15,0.835,3035.3,11010.4,498.07,65.4,131.95,91.23
GEN_0009,2020-01-10 20:00:00,5653.4,71.54,34.1,2,542.9,168.3,3.811,3050.8,10431.2,562.16,72.05,103.4,88.98
GEN_0002,2020-01-10 21:00:00,4543.2,43.38,157.1,2,553.1,152.59,3.192,2883.5,10860.2,508.67,74.68,58.96,85.5
GEN_0007,2020-01-10 22:00:00,3443.7,82.27,236.5,1,527.52,151.15,2.223,2978.0,10502.5,658.91,71.32,145.89,91.26
GEN_0015,2020-01-10 23:00:00,4242.0,81.74,286.7,2,535.92,177.69,3.754,2914.8,10766.3,512.79,68.01,141.71,90.61
GEN_0020,2020-01-11 00:00:00,3419.1,86.92,259.8,1,562.98,168.04,3.188,2964.2,10639.0,530.95,62.92,148.32,94.17
GEN_0020,2020-01-11 01:00:00,3843.1,45.37,90.7,1,536.6,167.16,3.392,2908.5,10929.6,456.07,68.94,70.82,87.88
GEN_0012,2020-01-11 02:00:00,851.6,75.9,174.7,0,512.21,167.03,4.844,2904.2,11054.2,534.51,68.36,132.12,89.81
GEN_0011,2020-01-11 03:00:00,2139.0,64.71,299.6,1,524.31,161.75,3.091,3040.3,10837.8,463.24,71.41,100.83,90.75
GEN_0011,2020-01-11 04:00:00,6682.3,78.55,307.2,3,521.64,164.97,2.786,3015.5,10922.4,552.35,70.89,128.96,87.71
GEN_0013,2020-01-11 05:00:00,4923.8,72.73,8.0,2,549.37,168.51,3.42,3004.6,11131.5,487.68,62.07,115.74,86.2
GEN_0016,2020-01-11 06:00:00,7001.3,68.75,327.3,3,567.35,169.46,9.853,2874.1,10560.2,532.06,74.97,98.82,81.17
GEN_0020,2020-01-11 07:00:00,3699.0,89.55,259.7,1,543.75,176.39,1.59,3009.2,10854.3,562.03,77.28,149.67,86.99
GEN_0008,2020-01-11 08:00:00,7107.5,84.94,347.9,3,543.54,154.11,3.274,2947.2,10977.8,559.32,79.78,132.07,85.86
GEN_0015,2020-01-11 09:00:00,8695.0,78.84,30.5,4,570.21,169.36,6.84,3069.2,10473.3,612.86,77.31,112.34,80.04
GEN_0010,2020-01-11 10:00:00,6506.2,96.55,293.7,3,569.99,169.75,2.442,2984.9,10820.3,603.13,83.21,153.46,82.76
GEN_0017,2020-01-11 11:00:00,3781.6,85.49,364.9,1,560.53,156.9,3.776,2935.0,10351.6,530.04,67.29,151.59,85.78
GEN_0013,2020-01-11 12:00:00,3454.3,65.52,134.2,1,519.67,173.86,6.819,2959.5,10695.3,578.45,75.83,104.28,85.46
GEN_0008,2020-01-11 13:00:00,6241.7,43.95,127.0,3,544.81,163.44,4.02,2912.9,10355.3,538.31,76.08,62.28,85.71
GEN_0010,2020-01-11 14:00:00,3599.4,79.52,160.4,1,549.67,159.59,1.169,2987.6,10604.9,536.75,68.49,132.09,91.85
GEN_0015,2020-01-11 15:00:00,7729.2,82.97,237.8,3,566.42,170.15,5.435,2960.9,11253.7,620.08,82.29,123.25,83.73
GEN_0001,2020-01-11 16:00:00,2445.4,77.77,181.1,1,531.94,157.85,1.764,2978.5,10678.1,533.11,68.57,137.4,92.9
GEN_0004,2020-01-11 17:00:00,1584.3,83.0,311.1,0,538.4,167.27,1.611,3072.1,11056.0,548.04,71.51,145.94,92.7
GEN_0006,2020-01-11 18:00:00,5053.5,98.41,246.2,2,553.81,169.97,4.203,2959.9,10795.6,644.21,78.24,164.17,86.13
GEN_0016,2020-01-11 19:00:00,8653.2,44.42,189.0,4,534.58,167.35,6.542,2861.0,10625.1,527.89,78.23,62.7,82.88
GEN_0005,2020-01-11 20:00:00,2978.7,40.92,173.6,1,530.51,159.91,2.447,2966.1,10962.2,433.12,77.92,68.17,91.18
GEN_0007,2020-01-11 21:00:00,6341.0,83.22,24.7,3,535.28,175.68,3.202,2900.8,10704.6,572.1,71.67,138.51,84.05
GEN_0019,2020-01-11 22:00:00,5907.7,89.74,98.8,2,552.89,166.93,3.263,2895.0,10603.2,565.93,84.24,153.29,85.02
GEN_0016,2020-01-11 23:00:00,4650.6,78.8,186.6,2,520.8,169.95,3.107,3004.9,10624.2,606.15,75.3,141.81,87.35
GEN_0016,2020-01-12 00:00:00,6107.7,67.17,193.6,3,527.59,161.9,3.792,2935.6,10483.6,537.98,77.32,107.52,88.87
GEN_0010,2020-01-12 01:00:00,1489.2,67.46,16.9,0,516.54,162.98,1.127,3017.1,11196.6,474.02,59.32,120.91,88.31
GEN_0010,2020-01-12 02:00:00,5420.4,89.13,295.1,2,536.63,173.45,2.47,2952.6,11088.2,568.39,74.8,148.26,86.03
GEN_0019,2020-01-12 03:00:00,6115.0,78.37,149.7,3,522.48,168.16,3.875,2978.0,10985.0,523.57,83.07,121.7,88.08
GEN_0013,2020-01-12 04:00:00,8437.7,90.4,238.0,4,577.44,174.32,4.993,2873.2,10738.2,549.12,71.14,148.75,79.32
GEN_0015,2020-01-12 05:00:00,4549.9,49.2,127.1,2,540.53,162.78,5.431,3003.8,10777.3,474.03,65.93,80.6,85.54
GEN_0015,2020-01-12 06:00:00,3782.1,96.08,92.0,1,538.59,154.58,2.384,2947.0,10994.7,629.54,68.78,163.74,90.16
GEN_0017,2020-01-12 07:00:00,1804.9,61.43,18.6,0,512.95,169.78,2.275,2952.4,11074.9,497.81,71.72,115.93,92.36
GEN_0003,2020-01-12 08:00:00,2454.7,40.48,188.9,1,545.65,154.51,1.809,3038.1,11262.5,460.88,69.41,62.25,89.93
GEN_0017,2020-01-12 09:00:00,636.4,47.02,247.8,0,518.5,145.78,2.956,2910.8,11171.2,397.72,56.32,91.74,88.28
GEN_0015,2020-01-12 10:00:00,7498.0,77.14,75.9,3,560.31,157.51,4.552,2880.7,10374.3,556.06,71.27,124.54,78.8
GEN_0001,2020-01-12 11:00:00,7466.3,88.57,142.0,3,538.33,163.89,3.644,2912.0,10727.4,572.53,87.84,147.42,83.28
GEN_0007,2020-01-12 12:00:00,3749.0,76.35,262.3,1,556.59,172.21,2.175,2969.1,10754.8,527.89,82.35,135.55,88.47
GEN_0010,2020-01-12 13:00:00,8090.7,62.2,138.0,4,569.01,166.64,5.139,2951.7,10542.8,581.84,81.97,94.34,80.54
GEN_0011,2020-01-12 14:00:00,7874.8,47.81,287.6,3,561.72,165.83,4.264,2911.1,10696.5,474.86,82.72,69.19,84.78
GEN_0017,2020-01-12 15:00:00,7144.5,44.14,101.4,3,542.1,165.76,5.401,2904.0,11419.6,482.04,72.18,63.7,82.5
GEN_0009,2020-01-12 16:00:00,5630.1,50.46,260.8,2,540.14,163.38,4.033,2889.8,10592.6,493.01,75.89,75.25,87.64
GEN_0007,2020-01-12 17:00:00,3055.5,83.78,21.1,1,536.45,160.94,1.76,3006.6,10431.2,529.14,77.54,137.21,85.46
GEN_0004,2020-01-12 18:00:00,3165.0,81.22,122.2,1,563.18,159.74,4.046,3041.5,11057.7,531.66,70.55,146.45,86.09
GEN_0004,2020-01-12 19:00:00,3191.9,48.82,221.9,1,532.84,169.3,2.79,2928.8,10524.8,434.01,73.77,78.99,84.69
GEN_0009,2020-01-12 20:00:00,2362.0,84.23,14.3,1,547.71,158.01,1.943,3126.5,11453.1,536.73,72.92,151.48,88.55
GEN_0007,2020-01-12 21:00:00,4312.7,59.05,174.0,2,554.34,173.39,2.823,3011.4,11071.4,495.68,73.33,99.01,88.87
GEN_0001,2020-01-12 22:00:00,5687.1,57.56,324.6,2,560.87,166.43,3.625,2988.1,10706.8,484.8,74.65,86.39,88.24
GEN_0007,2020-01-12 23:00:00,2890.5,95.08,281.2,1,549.82,166.09,2.875,3032.9,11015.8,608.38,73.21,163.35,88.33
GEN_0004,2020-01-13 00:00:00,6068.6,93.03,157.1,3,538.18,170.89,2.847,2945.8,10818.5,579.02,67.3,150.13,84.87
GEN_0010,2020-01-13 01:00:00,2832.3,62.23,165.3,1,512.76,157.21,2.081,2933.5,11127.4,530.06,62.48,95.02,89.93
GEN_0002,2020-01-13 02:00:00,8418.6,71.71,229.8,4,542.2,169.16,5.553,2968.6,10847.1,537.86,76.24,111.36,79.86
GEN_0008,2020-01-13 03:00:00,86.6,62.74,65.5,0,527.54,161.07,3.341,2935.7,11104.8,504.62,65.74,110.17,96.21
GEN_0013,2020-01-13 04:00:00,2737.2,90.81,299.9,1,521.19,170.67,3.164,2919.5,10876.0,580.64,69.01,149.02,91.9
GEN_0020,2020-01-13 05:00:00,2240.7,58.8,211.7,1,522.36,171.05,1.466,3052.3,10976.7,500.43,79.97,103.72,90.79
GEN_0001,2020-01-13 06:00:00,7662.0,87.36,309.3,3,572.17,172.97,2.677,3042.7,10211.0,621.37,73.73,128.76,83.78
GEN_0016,2020-01-13 07:00:00,1597.1,75.98,222.8,0,543.54,161.94,2.013,3034.2,10853.7,539.03,61.17,134.1,91.15
GEN_0017,2020-01-13 08:00:00,1209.7,96.97,321.1,0,542.2,169.1,1.612,2912.7,10800.1,621.08,68.62,180.43,86.85
GEN_0020,2020-01-13 09:00:00,7430.5,69.67,108.6,3,542.14,157.86,6.38,2936.3,10726.4,576.27,75.14,105.89,79.14
GEN_0013,2020-01-13 10:00:00,5317.3,98.56,109.5,2,560.07,172.5,8.389,2921.4,11026.2,590.53,87.42,180.05,83.22
GEN_0008,2020-01-13 11:00:00,194.8,64.17,161.9,0,515.31,146.38,1.605,3024.5,10849.6,521.36,72.46,111.51,90.51
GEN_0016,2020-01-13 12:00:00,2646.0,81.58,5.0,1,547.87,160.78,1.455,3018.2,10702.0,517.14,66.65,142.06,88.72
GEN_0014,2020-01-13 13:00:00,5504.0,66.88,251.4,2,550.87,174.65,5.952,2861.4,10347.1,567.08,66.77,108.12,89.19
GEN_0009,2020-01-13 14:00:00,2961.6,45.31,141.3,1,506.37,146.08,2.381,3008.9,10774.6,474.17,72.66,74.61,88.8
GEN_0013,2020-01-13 15:00:00,7898.5,47.35,30.5,3,535.63,164.03,6.078,2997.4,10790.4,506.59,78.64,61.17,84.83
GEN_0020,2020-01-13 16:00:00,4411.8,75.48,83.6,2,530.49,153.44,2.424,2990.7,11003.7,513.6,72.24,137.8,86.61
GEN_0010,2020-01-13 17:00:00,5880.7,57.69,145.7,2,543.43,176.22,2.809,2890.5,10787.7,531.06,76.89,100.4,85.24
GEN_0019,2020-01-13 18:00:00,3041.3,53.22,285.0,1,509.24,167.16,3.254,2995.4,10839.2,488.29,70.3,95.21,86.51
GEN_0019,2020-01-13 19:00:00,6575.3,40.34,273.1,3,554.33,164.08,2.538,2925.4,10432.0,455.68,75.41,59.42,87.18
GEN_0015,2020-01-13 20:00:00,325.2,40.51,339.4,0,536.06,147.37,0.1,2921.9,10949.8,438.98,55.13,83.2,90.24
GEN_0004,2020-01-13 21:00:00,5947.6,53.64,8.0,2,545.09,169.42,3.67,2970.4,10615.3,537.71,69.15,85.49,88.28
GEN_0017,2020-01-13 22:00:00,5550.6,46.42,55.2,2,523.0,162.22,3.716,2972.8,10889.4,465.03,69.98,65.81,83.94
GEN_0018,2020-01-13 23:00:00,7268.5,81.54,0.4,3,571.33,169.43,7.744,2900.9,11063.0,547.05,77.59,131.83,84.25
GEN_0020,2020-01-14 00:00:00,968.8,72.61,255.6,0,517.93,166.94,2.178,3039.7,11156.9,495.6,65.16,132.72,92.22
GEN_0014,2020-01-14 01:00:00,7687.2,96.13,97.9,3,623.69,149.37,20.555,2811.8,10516.5,636.41,96.23,160.76,69.21
GEN_0005,2020-01-14 02:00:00,7521.2,67.99,7.2,3,541.82,167.57,3.521,2943.0,10883.7,494.52,84.96,112.47,85.65
GEN_0011,2020-01-14 03:00:00,3852.3,66.24,178.3,1,550.36,162.43,2.005,3026.6,10416.0,564.3,62.14,105.96,89.64
GEN_0013,2020-01-14 04:00:00,1688.6,78.2,262.4,0,541.04,147.1,0.707,3042.2,10992.8,547.33,68.93,144.21,91.8
GEN_0001,2020-01-14 05:00:00,4246.8,48.51,353.8,2,569.84,152.0,3.949,3088.8,10791.5,474.92,86.04,77.41,85.36
GEN_0011,2020-01-14 06:00:00,8080.5,56.62,216.9,4,524.59,172.49,4.184,2963.2,10655.1,569.55,81.93,90.11,81.32
GEN_0002,2020-01-14 07:00:00,4903.9,53.75,170.7,2,499.69,148.79,3.481,3038.2,10754.5,487.61,81.14,97.92,85.1
GEN_0007,2020-01-14 08:00:00,8720.8,40.13,211.7,4,545.86,167.25,5.901,2886.7,10963.6,490.36,81.5,57.66,80.32
GEN_0001,2020-01-14 09:00:00,5009.1,73.4,77.6,2,567.16,149.82,5.272,2951.7,10999.2,571.22,73.73,118.47,85.31
GEN_0014,2020-01-14 10:00:00,6825.2,79.6,211.8,3,547.14,163.2,3.166,2950.8,10908.1,569.64,80.33,127.45,82.93
GEN_0017,2020-01-14 11:00:00,7201.2,55.86,167.3,3,519.9,163.08,3.682,2863.3,10865.4,520.75,86.24,90.91,84.29
GEN_0016,2020-01-14 12:00:00,7934.2,48.37,301.0,3,568.74,168.26,4.508,2978.1,10335.8,548.76,83.96,65.6,83.48
GEN_0013,2020-01-14 13:00:00,2028.2,60.48,26.8,1,528.62,163.46,4.77,3023.1,10647.8,574.61,62.21,99.86,89.29
GEN_0006,2020-01-14 14:00:00,5012.6,99.87,58.4,2,565.92,163.45,2.815,2963.9,10806.8,585.22,73.74,168.11,87.28
GEN_0010,2020-01-14 15:00:00,561.2,77.58,183.2,0,532.58,157.66,0.523,3027.6,11117.7,548.03,60.0,143.9,90.68
GEN_0009,2020-01-14 16:00:00,6241.0,77.65,100.7,3,555.55,190.06,4.492,2894.7,10606.8,553.51,71.11,129.87,88.03
GEN_0013,2020-01-14 17:00:00,1729.3,92.96,249.9,0,535.47,159.57,1.442,3046.0,11150.3,492.32,69.32,154.88,91.74
GEN_0002,2020-01-14 18:00:00,6468.8,63.42,198.4,3,563.62,163.96,3.198,2943.7,10854.0,522.9,72.12,104.21,82.33
GEN_0007,2020-01-14 19:00:00,5878.4,48.48,2.5,2,550.68,163.12,4.851,2885.1,10714.7,544.48,81.24,70.27,88.73
GEN_0017,2020-01-14 20:00:00,2799.2,58.56,280.2,1,514.67,171.2,2.651,2944.4,11067.7,476.17,74.28,99.98,88.08
GEN_0007,2020-01-14 21:00:00,5786.0,98.19,336.8,2,539.45,177.96,5.74,2853.4,10904.3,562.28,80.95,158.03,83.46
GEN_0013,2020-01-14 22:00:00,6567.4,85.38,252.7,3,546.23,177.14,3.698,2989.6,10731.3,575.91,80.24,136.03,86.66
GEN_0005,2020-01-14 23:00:00,1251.0,92.14,37.4,0,529.96,153.93,0.788,3036.3,10845.4,552.62,75.42,161.9,92.56
GEN_0018,2020-01-15 00:00:00,5332.3,65.98,237.1,2,555.98,159.99,4.32,2991.2,10813.8,557.26,67.35,104.86,86.78
GEN_0004,2020-01-15 01:00:00,286.2,45.03,40.9,0,488.8,156.65,0.324,3069.8,10807.0,444.39,65.01,74.42,93.55
GEN_0002,2020-01-15 02:00:00,6457.3,46.03,270.7,3,555.76,173.5,3.166,2862.7,11056.5,539.67,78.59,62.85,87.72
GEN_0007,2020-01-15 03:00:00,1576.1,74.89,267.7,0,545.49,162.54,1.102,2952.1,11145.8,522.94,65.47,132.41,91.64
GEN_0010,2020-01-15 04:00:00,173.5,60.35,316.9,0,527.87,169.61,4.696,3039.4,11133.7,483.86,68.61,103.99,88.23
GEN_0004,2020-01-15 05:00:00,6061.5,98.59,225.6,3,580.1,174.08,4.303,2920.1,10906.5,554.89,70.55,176.54,86.53
GEN_0005,2020-01-15 06:00:00,5794.8,45.03,154.5,2,556.9,148.1,3.087,2914.4,10812.0,510.33,66.17,67.52,84.65
GEN_0013,2020-01-15 07:00:00,1119.1,51.94,202.2,0,501.43,153.4,1.188,2987.0,11093.1,420.32,62.03,82.51,92.7
GEN_0007,2020-01-15 08:00:00,3781.9,67.07,249.0,1,509.05,173.4,6.369,2887.7,10683.6,571.74,75.2,114.05,86.79
GEN_0008,2020-01-15 09:00:00,4209.5,48.95,33.4,2,559.03,159.0,3.103,2966.0,11058.8,504.14,67.75,75.96,85.89
GEN_0007,2020-01-15 10:00:00,3232.1,86.99,286.5,1,549.07,174.86,2.894,2990.1,11180.6,515.79,76.91,148.13,90.65
GEN_0003,2020-01-15 11:00:00,7157.1,64.12,117.3,3,538.95,159.69,6.355,2923.5,10889.0,572.66,73.98,99.71,81.98
GEN_0006,2020-01-15 12:00:00,2794.9,48.09,311.8,1,534.52,156.07,4.6,2925.5,10730.8,486.44,62.0,83.69,91.46
GEN_0005,2020-01-15 13:00:00,3555.4,95.52,165.6,1,544.56,166.36,1.913,3014.3,11158.9,594.57,79.83,162.62,91.73
GEN_0003,2020-01-15 14:00:00,757.0,58.28,320.0,0,517.89,162.11,2.047,3068.6,11038.2,465.56,73.5,99.88,87.73
GEN_0001,2020-01-15 15:00:00,4329.1,85.79,176.8,2,555.44,169.19,2.401,2979.2,10836.0,573.07,74.11,139.19,85.51
GEN_0009,2020-01-15 16:00:00,7514.8,54.44,112.6,3,560.98,163.55,5.063,2901.6,11017.6,517.71,71.96,79.5,82.61
GEN_0015,2020-01-15 17:00:00,6504.1,44.82,29.6,3,545.14,154.47,10.738,2996.0,11385.6,530.15,76.83,67.22,80.8
GEN_0013,2020-01-15 18:00:00,6603.3,76.02,48.3,3,556.55,166.17,3.049,2927.8,10687.6,507.42,67.15,119.39,84.01
GEN_0006,2020-01-15 19:00:00,4648.4,70.27,134.0,2,544.98,173.28,5.388,2904.3,10749.5,571.86,70.92,98.73,87.86
GEN_0007,2020-01-15 20:00:00,7664.3,64.24,217.1,3,541.67,164.8,3.675,2941.0,10838.4,566.38,82.07,96.44,84.69
GEN_0002,2020-01-15 21:00:00,6713.9,49.52,142.0,3,532.05,158.68,3.702,2879.8,10922.8,529.15,78.7,72.78,83.71
GEN_0007,2020-01-15 22:00:00,8169.4,55.11,255.7,4,576.87,171.94,4.445,2885.0,10625.4,501.47,83.14,79.4,83.38
GEN_0018,2020-01-15 23:00:00,5650.4,90.41,158.6,2,557.54,173.96,4.795,2869.6,10658.4,632.38,76.29,159.34,81.64
GEN_0016,2020-01-16 00:00:00,5705.3,68.46,288.1,2,521.07,148.02,4.322,2913.2,10672.7,557.07,72.14,114.15,82.89
GEN_0003,2020-01-16 01:00:00,2156.9,84.17,197.7,1,500.04,169.73,5.259,2975.3,11093.3,511.57,82.35,141.28,89.76
GEN_0014,2020-01-16 02:00:00,3708.7,69.98,91.6,1,521.76,161.0,5.603,2874.6,11072.1,499.85,70.28,107.97,89.57
GEN_0012,2020-01-16 03:00:00,6575.3,93.19,247.5,3,611.26,135.11,19.17,2863.6,10899.1,595.04,80.21,156.42,76.39
GEN_0015,2020-01-16 04:00:00,6921.7,76.67,70.4,3,550.7,161.24,4.001,2874.9,10904.8,583.59,76.51,134.55,84.51
GEN_0003,2020-01-16 05:00:00,4625.3,68.97,309.9,2,537.05,159.61,6.837,2943.2,10641.7,534.95,87.85,114.84,89.47
GEN_0017,2020-01-16 06:00:00,1075.6,86.48,288.9,0,526.18,158.94,0.176,3012.0,10891.3,501.46,54.71,152.39,88.64
GEN_0010,2020-01-16 07:00:00,6648.7,99.11,136.9,3,592.52,150.1,14.464,2882.0,10852.2,564.76,107.01,148.08,66.27
GEN_0018,2020-01-16 08:00:00,5859.5,47.05,308.1,2,547.56,150.91,8.328,3015.8,10513.6,504.59,73.84,71.04,81.89
GEN_0003,2020-01-16 09:00:00,7881.5,97.29,15.3,3,564.04,176.69,10.49,2933.3,10615.8,567.84,81.02,156.42,81.13
GEN_0015,2020-01-16 10:00:00,2331.0,84.74,170.6,1,508.64,169.17,2.439,2938.6,10734.0,541.04,59.47,142.6,88.52
GEN_0018,2020-01-16 11:00:00,3376.3,78.96,280.0,1,525.6,162.49,2.53,3025.4,10910.1,518.54,66.21,135.84,87.77
GEN_0009,2020-01-16 12:00:00,6115.3,78.21,106.5,3,541.35,192.07,3.941,2890.9,11038.3,547.54,70.99,120.39,85.03
GEN_0006,2020-01-16 13:00:00,8387.9,55.52,299.1,4,531.1,166.76,7.97,2903.8,10311.8,553.58,78.22,75.83,81.44
GEN_0003,2020-01-16 14:00:00,1873.0,98.64,54.4,0,530.82,162.24,2.547,2988.3,11219.0,537.65,71.34,181.73,94.56
GEN_0019,2020-01-16 15:00:00,2718.5,49.65,189.5,1,539.9,130.85,3.316,2941.8,10733.3,436.77,69.93,87.62,89.09
GEN_0010,2020-01-16 16:00:00,2545.4,82.27,110.4,1,550.12,151.28,1.194,3019.4,11047.6,536.81,75.72,136.71,84.13
GEN_0017,2020-01-16 17:00:00,832.2,83.81,135.9,0,535.51,159.53,1.129,3073.2,10877.4,520.08,74.12,158.56,91.74
GEN_0009,2020-01-16 18:00:00,2801.2,79.3,299.3,1,616.87,141.36,6.48,2968.2,10875.2,510.45,97.06,132.64,76.28
