OrderNumber,CustomerID,ProductNr,StoreID,Date,StoreType,Price
23893821,81-811-561-448,J-043-2014,Store_2424,2018-11-03,Onsite Store,80.59
23893821,81-811-561-448,W-295-2007,Store_2424,2018-11-03,Onsite Store,93.59
23893821,81-811-561-448,V-085-1998,Store_2424,2018-11-03,Onsite Store,85.99
23893821,81-811-561-448,B-106-1988,Store_2424,2018-11-03,Onsite Store,41.59
23893821,81-811-561-448,H-127-1982,Store_2424,2018-11-03,Onsite Store,26.99
23893821,81-811-561-448,B-052-1997,Store_2424,2018-11-03,Onsite Store,50.99
23893822,81-811-561-448,Z-121-1994,Store_2373,2018-05-22,Online Store,65.59
23893822,81-811-561-448,V-088-1997,Store_2373,2018-05-22,Online Store,30.99
23893822,81-811-561-448,Q-046-1998,Store_2373,2018-05-22,Online Store,64.99
23893822,81-811-561-448,G-007-1984,Store_2373,2018-05-22,Online Store,105.59
23893822,81-811-561-448,I-055-2001,Store_2373,2018-05-22,Online Store,77.59
23893822,81-811-561-448,Q-229-1988,Store_2373,2018-05-22,Online Store,119.59
23893822,81-811-561-448,B-187-1984,Store_2373,2018-05-22,Online Store,82.99
23893822,81-811-561-448,N-013-1990,Store_2373,2018-05-22,Online Store,83.59
23893822,81-811-561-448,J-274-2010,Store_2373,2018-05-22,Online Store,121.99
23893823,81-811-561-448,H-121-1993,Store_2384,2019-06-10,Online Store,74.99
23893823,81-811-561-448,Q-271-1986,Store_2384,2019-06-10,Online Store,20.99
23893823,81-811-561-448,B-172-1997,Store_2384,2019-06-10,Online Store,42.99
23893823,81-811-561-448,A-214-2016,Store_2384,2019-06-10,Online Store,50.59
23893823,81-811-561-448,W-031-1991,Store_2384,2019-06-10,Online Store,48.99
23893824,81-811-561-448,G-262-2009,Store_2468,2019-06-05,Onsite Store,67.59
23893824,81-811-561-448,N-133-2007,Store_2468,2019-06-05,Onsite Store,38.99
23893824,81-811-561-448,J-178-2017,Store_2468,2019-06-05,Onsite Store,71.59
23893824,81-811-561-448,Z-010-2011,Store_2468,2019-06-05,Onsite Store,59.59
23893825,81-811-561-448,N-094-1997,Store_2444,2019-12-04,Onsite Store,120.99
23893825,81-811-561-448,I-013-1981,Store_2444,2019-12-04,Onsite Store,103.99
23893825,81-811-561-448,B-124-1984,Store_2444,2019-12-04,Onsite Store,43.59
23893825,81-811-561-448,F-205-1985,Store_2444,2019-12-04,Onsite Store,48.59
23893825,81-811-561-448,F-202-2018,Store_2444,2019-12-04,Onsite Store,77.99
23893826,81-811-561-448,W-187-1992,Store_2354,2019-12-02,Online Store,93.59
23893826,81-811-561-448,N-220-1985,Store_2354,2019-12-02,Online Store,39.99
23893826,81-811-561-448,C-106-1999,Store_2354,2019-12-02,Online Store,80.59
23893826,81-811-561-448,C-088-1991,Store_2354,2019-12-02,Online Store,124.59
23893826,81-811-561-448,F-100-2002,Store_2354,2019-12-02,Online Store,89.99
23893826,81-811-561-448,G-028-1988,Store_2354,2019-12-02,Online Store,82.59
23893827,81-811-561-448,W-058-1998,Store_2431,2019-06-12,Onsite Store,63.99
23893827,81-811-561-448,B-250-1995,Store_2431,2019-06-12,Onsite Store,81.99
23893827,81-811-561-448,H-034-2003,Store_2431,2019-06-12,Onsite Store,82.59
23893827,81-811-561-448,H-205-2017,Store_2431,2019-06-12,Onsite Store,38.59
23893827,81-811-561-448,Z-298-1995,Store_2431,2019-06-12,Onsite Store,73.99
23893828,72-720-219-480,Q-034-2001,Store_2469,2019-12-16,Onsite Store,90.59
23893829,72-720-219-480,G-205-2003,Store_2407,2019-02-02,Onsite Store,42.99
23893829,72-720-219-480,I-037-2009,Store_2407,2019-02-02,Onsite Store,50.99
23893829,72-720-219-480,W-199-2018,Store_2407,2019-02-02,Onsite Store,89.59
23893829,72-720-219-480,C-286-1989,Store_2407,2019-02-02,Onsite Store,69.59
23893830,72-720-219-480,Z-133-1987,Store_2476,2019-11-06,Onsite Store,69.59
23893830,72-720-219-480,W-109-1989,Store_2476,2019-11-06,Onsite Store,89.59
23893830,72-720-219-480,Z-088-1981,Store_2476,2019-11-06,Onsite Store,63.99
23893830,72-720-219-480,F-235-1989,Store_2476,2019-11-06,Onsite Store,65.59
23893830,72-720-219-480,A-001-1990,Store_2476,2019-11-06,Onsite Store,129.99
23893830,72-720-219-480,I-100-2011,Store_2476,2019-11-06,Onsite Store,90.59
23893830,72-720-219-480,V-001-1985,Store_2476,2019-11-06,Onsite Store,19.59
23893830,72-720-219-480,V-085-2004,Store_2476,2019-11-06,Onsite Store,63.99
23893830,72-720-219-480,A-085-1995,Store_2476,2019-11-06,Onsite Store,28.99
23893831,72-720-219-480,J-016-2018,Store_2383,2019-04-05,Online Store,91.59
23893831,72-720-219-480,Q-211-2004,Store_2383,2019-04-05,Online Store,48.59
23893831,72-720-219-480,F-226-1992,Store_2383,2019-04-05,Online Store,20.59
23893831,72-720-219-480,J-259-2006,Store_2383,2019-04-05,Online Store,94.99
23893832,72-720-219-480,Z-229-1998,Store_2374,2019-09-16,Online Store,63.59
23893832,72-720-219-480,H-016-1985,Store_2374,2019-09-16,Online Store,54.59
23893832,72-720-219-480,G-271-2017,Store_2374,2019-09-16,Online Store,64.99
23893832,72-720-219-480,N-181-1998,Store_2374,2019-09-16,Online Store,69.99
23893833,72-720-219-480,V-040-1999,Store_2447,2019-04-21,Onsite Store,49.99
23893833,72-720-219-480,N-067-2001,Store_2447,2019-04-21,Onsite Store,55.99
23893833,72-720-219-480,F-124-1993,Store_2447,2019-04-21,Onsite Store,78.59
23893834,72-720-219-480,I-109-2016,Store_2425,2019-05-17,Onsite Store,44.99
23893834,72-720-219-480,Q-064-2009,Store_2425,2019-05-17,Onsite Store,75.99
23893835,72-720-219-480,B-295-1980,Store_2370,2019-03-03,Online Store,85.99
23893835,72-720-219-480,H-160-1992,Store_2370,2019-03-03,Online Store,25.99
23893835,72-720-219-480,W-280-1990,Store_2370,2019-03-03,Online Store,38.59
23893835,72-720-219-480,F-079-2008,Store_2370,2019-03-03,Online Store,83.59
23893835,72-720-219-480,F-157-1987,Store_2370,2019-03-03,Online Store,77.59
23893835,72-720-219-480,N-169-1986,Store_2370,2019-03-03,Online Store,32.99
23893836,72-720-219-480,Z-115-1997,Store_2412,2019-08-31,Onsite Store,60.99
23893836,72-720-219-480,Z-007-1986,Store_2412,2019-08-31,Onsite Store,48.59
23893836,72-720-219-480,A-142-2009,Store_2412,2019-08-31,Onsite Store,97.99
23893836,72-720-219-480,A-247-2015,Store_2412,2019-08-31,Onsite Store,62.59
23893836,72-720-219-480,G-247-1984,Store_2412,2019-08-31,Onsite Store,116.59
23893836,72-720-219-480,Q-148-2004,Store_2412,2019-08-31,Onsite Store,134.59
23893837,25-250-129-102,W-034-2005,Store_2403,2019-11-13,Onsite Store,42.99
23893838,25-250-129-102,H-007-2006,Store_2377,2019-07-07,Online Store,106.59
23893838,25-250-129-102,A-088-2013,Store_2377,2019-07-07,Online Store,138.59
23893838,25-250-129-102,G-187-1983,Store_2377,2019-07-07,Online Store,80.59
23893838,25-250-129-102,A-211-2017,Store_2377,2019-07-07,Online Store,62.99
23893838,25-250-129-102,C-154-1992,Store_2377,2019-07-07,Online Store,100.99
23893838,25-250-129-102,W-250-2002,Store_2377,2019-07-07,Online Store,106.99
23893838,25-250-129-102,I-007-2003,Store_2377,2019-07-07,Online Store,53.59
23893839,25-250-129-102,W-142-1993,Store_2376,2019-08-03,Online Store,51.59
23893839,25-250-129-102,C-040-2001,Store_2376,2019-08-03,Online Store,28.99
23893839,25-250-129-102,Q-241-2011,Store_2376,2019-08-03,Online Store,76.99
23893839,25-250-129-102,N-058-1997,Store_2376,2019-08-03,Online Store,80.99
23893839,25-250-129-102,N-172-1982,Store_2376,2019-08-03,Online Store,68.99
23893839,25-250-129-102,N-001-1981,Store_2376,2019-08-03,Online Store,95.59
23893839,25-250-129-102,N-091-2005,Store_2376,2019-08-03,Online Store,90.59
23893839,25-250-129-102,H-157-2012,Store_2376,2019-08-03,Online Store,138.59
23893839,25-250-129-102,C-067-1991,Store_2376,2019-08-03,Online Store,69.59
23893839,25-250-129-102,V-040-2014,Store_2376,2019-08-03,Online Store,67.99
23893839,25-250-129-102,N-157-1982,Store_2376,2019-08-03,Online Store,29.99
23893840,25-250-129-102,Q-214-1997,Store_2439,2019-01-05,Onsite Store,22.99
23893840,25-250-129-102,G-277-2005,Store_2439,2019-01-05,Onsite Store,41.99
23893841,25-250-129-102,I-127-1985,Store_2460,2019-11-04,Onsite Store,60.99
23893841,25-250-129-102,Q-205-2001,Store_2460,2019-11-04,Onsite Store,72.59
23893841,25-250-129-102,J-262-2016,Store_2460,2019-11-04,Onsite Store,97.59
23893841,25-250-129-102,A-046-1986,Store_2460,2019-11-04,Onsite Store,56.99
23893841,25-250-129-102,F-253-1990,Store_2460,2019-11-04,Onsite Store,129.59
23893841,25-250-129-102,C-064-2017,Store_2460,2019-11-04,Onsite Store,76.59
23893841,25-250-129-102,F-094-2000,Store_2460,2019-11-04,Onsite Store,46.99
23893842,25-250-129-102,B-052-1993,Store_2369,2019-04-05,Online Store,27.59
23893842,25-250-129-102,A-121-1980,Store_2369,2019-04-05,Online Store,96.99
23893842,25-250-129-102,F-007-2011,Store_2369,2019-04-05,Online Store,59.59
23893842,25-250-129-102,V-187-1997,Store_2369,2019-04-05,Online Store,48.59
23893842,25-250-129-102,F-118-2000,Store_2369,2019-04-05,Online Store,90.59
23893842,25-250-129-102,A-277-2003,Store_2369,2019-04-05,Online Store,27.99
23893842,25-250-129-102,B-142-1986,Store_2369,2019-04-05,Online Store,90.59
23893842,25-250-129-102,Z-055-2005,Store_2369,2019-04-05,Online Store,83.59
23893843,25-250-129-102,G-292-2009,Store_2365,2019-02-13,Online Store,67.59
23893843,25-250-129-102,B-124-1987,Store_2365,2019-02-13,Online Store,89.99
23893843,25-250-129-102,F-106-1984,Store_2365,2019-02-13,Online Store,138.99
23893844,25-250-129-102,I-025-2018,Store_2422,2019-10-15,Onsite Store,86.59
23893844,25-250-129-102,F-151-2015,Store_2422,2019-10-15,Onsite Store,101.59
23893844,25-250-129-102,G-268-1989,Store_2422,2019-10-15,Onsite Store,80.59
23893844,25-250-129-102,V-211-2016,Store_2422,2019-10-15,Onsite Store,73.59
23893844,25-250-129-102,A-118-2001,Store_2422,2019-10-15,Onsite Store,32.99
23893844,25-250-129-102,F-106-1995,Store_2422,2019-10-15,Onsite Store,108.59
23893844,25-250-129-102,W-070-2012,Store_2422,2019-10-15,Onsite Store,47.99
23893844,25-250-129-102,W-052-1996,Store_2422,2019-10-15,Onsite Store,53.99
23893844,25-250-129-102,J-004-2011,Store_2422,2019-10-15,Onsite Store,56.99
23893844,25-250-129-102,J-265-1992,Store_2422,2019-10-15,Onsite Store,73.99
23893845,25-250-129-102,V-043-1997,Store_2421,2019-03-27,Onsite Store,81.99
23893845,25-250-129-102,B-106-2005,Store_2421,2019-03-27,Onsite Store,17.59
23893845,25-250-129-102,H-163-2016,Store_2421,2019-03-27,Onsite Store,73.59
23893846,29-298-881-174,B-214-1994,Store_2381,2019-09-01,Online Store,53.99
23893846,29-298-881-174,J-253-1989,Store_2381,2019-09-01,Online Store,79.59
23893846,29-298-881-174,A-130-2009,Store_2381,2019-09-01,Online Store,50.59
23893846,29-298-881-174,W-067-1982,Store_2381,2019-09-01,Online Store,27.59
23893846,29-298-881-174,A-265-1983,Store_2381,2019-09-01,Online Store,66.59
23893846,29-298-881-174,B-055-1981,Store_2381,2019-09-01,Online Store,84.59
23893846,29-298-881-174,G-250-1985,Store_2381,2019-09-01,Online Store,54.59
23893846,29-298-881-174,J-244-1994,Store_2381,2019-09-01,Online Store,86.99
23893846,29-298-881-174,B-298-1991,Store_2381,2019-09-01,Online Store,94.59
23893846,29-298-881-174,B-136-2008,Store_2381,2019-09-01,Online Store,29.99
23893847,29-298-881-174,I-028-1995,Store_2442,2019-08-19,Onsite Store,95.99
23893847,29-298-881-174,W-160-1991,Store_2442,2019-08-19,Onsite Store,81.99
23893847,29-298-881-174,C-103-1994,Store_2442,2019-08-19,Onsite Store,89.99
23893847,29-298-881-174,N-046-2004,Store_2442,2019-08-19,Onsite Store,19.99
23893848,29-298-881-174,C-142-2018,Store_2449,2019-04-29,Onsite Store,78.59
23893848,29-298-881-174,F-118-1981,Store_2449,2019-04-29,Onsite Store,108.59
23893848,29-298-881-174,A-010-1995,Store_2449,2019-04-29,Onsite Store,69.59
23893848,29-298-881-174,G-193-2008,Store_2449,2019-04-29,Onsite Store,90.99
23893848,29-298-881-174,H-259-1983,Store_2449,2019-04-29,Onsite Store,83.99
23893848,29-298-881-174,F-121-1997,Store_2449,2019-04-29,Onsite Store,52.99
23893848,29-298-881-174,J-157-2002,Store_2449,2019-04-29,Onsite Store,124.59
23893848,29-298-881-174,H-211-2016,Store_2449,2019-04-29,Onsite Store,75.59
23893848,29-298-881-174,I-073-1998,Store_2449,2019-04-29,Onsite Store,65.59
23893848,29-298-881-174,W-241-2016,Store_2449,2019-04-29,Onsite Store,40.99
23893848,29-298-881-174,V-274-2005,Store_2449,2019-04-29,Onsite Store,78.99
23893848,29-298-881-174,C-277-1990,Store_2449,2019-04-29,Onsite Store,64.59
23893848,29-298-881-174,Z-196-1994,Store_2449,2019-04-29,Onsite Store,53.59
23893849,29-298-881-174,G-259-1994,Store_2358,2019-10-03,Online Store,62.99
23893849,29-298-881-174,H-202-1982,Store_2358,2019-10-03,Online Store,44.59
23893849,29-298-881-174,Q-022-1985,Store_2358,2019-10-03,Online Store,34.59
23893850,29-298-881-174,Q-145-2014,Store_2366,2019-06-03,Online Store,70.59
23893850,29-298-881-174,A-055-1988,Store_2366,2019-06-03,Online Store,60.59
23893850,29-298-881-174,W-109-2015,Store_2366,2019-06-03,Online Store,51.59
23893850,29-298-881-174,V-205-2004,Store_2366,2019-06-03,Online Store,26.99
23893850,29-298-881-174,W-169-2013,Store_2366,2019-06-03,Online Store,64.99
23893851,29-298-881-174,B-280-1985,Store_2378,2019-10-08,Online Store,32.59
23893851,29-298-881-174,G-154-1990,Store_2378,2019-10-08,Online Store,78.99
23893851,29-298-881-174,J-001-2007,Store_2378,2019-10-08,Online Store,50.99
23893851,29-298-881-174,I-241-2003,Store_2378,2019-10-08,Online Store,71.59
23893851,29-298-881-174,Q-286-2017,Store_2378,2019-10-08,Online Store,78.59
23893852,29-298-881-174,N-133-1997,Store_2423,2019-10-30,Onsite Store,49.99
23893852,29-298-881-174,F-115-2009,Store_2423,2019-10-30,Onsite Store,82.99
23893852,29-298-881-174,B-028-2001,Store_2423,2019-10-30,Onsite Store,108.59
23893852,29-298-881-174,F-274-1980,Store_2423,2019-10-30,Onsite Store,111.59
23893852,29-298-881-174,C-196-1985,Store_2423,2019-10-30,Onsite Store,114.59
23893852,29-298-881-174,Q-211-1986,Store_2423,2019-10-30,Onsite Store,133.99
23893853,29-298-881-174,G-202-1985,Store_2467,2019-05-18,Onsite Store,70.99
23893854,29-298-881-174,J-178-2017,Store_2426,2019-12-18,Onsite Store,71.59
23893854,29-298-881-174,I-046-1996,Store_2426,2019-12-18,Onsite Store,52.59
23893855,73-731-264-771,N-211-1999,Store_2392,2019-10-04,Online Store,110.99
23893855,73-731-264-771,N-295-2009,Store_2392,2019-10-04,Online Store,93.59
23893855,73-731-264-771,J-019-1988,Store_2392,2019-10-04,Online Store,43.59
23893855,73-731-264-771,W-181-2003,Store_2392,2019-10-04,Online Store,75.59
23893856,73-731-264-771,N-289-1998,Store_2375,2019-12-29,Online Store,71.59
23893856,73-731-264-771,I-154-2000,Store_2375,2019-12-29,Online Store,116.59
23893856,73-731-264-771,G-046-1990,Store_2375,2019-12-29,Online Store,81.99
23893856,73-731-264-771,I-070-2003,Store_2375,2019-12-29,Online Store,70.99
23893857,73-731-264-771,H-094-1983,Store_2350,2019-10-09,Online Store,73.59
23893857,73-731-264-771,Z-166-2015,Store_2350,2019-10-09,Online Store,72.59
23893857,73-731-264-771,Q-298-1987,Store_2350,2019-10-09,Online Store,69.99
23893857,73-731-264-771,V-073-1994,Store_2350,2019-10-09,Online Store,84.59
23893857,73-731-264-771,V-169-2000,Store_2350,2019-10-09,Online Store,58.59
23893857,73-731-264-771,F-199-2015,Store_2350,2019-10-09,Online Store,43.59
23893858,73-731-264-771,J-109-2008,Store_2400,2019-08-04,Onsite Store,49.99
23893858,73-731-264-771,C-121-2009,Store_2400,2019-08-04,Onsite Store,36.99
23893858,73-731-264-771,Q-169-2005,Store_2400,2019-08-04,Onsite Store,61.59
23893858,73-731-264-771,C-184-1982,Store_2400,2019-08-04,Onsite Store,65.99
23893858,73-731-264-771,Z-148-2005,Store_2400,2019-08-04,Onsite Store,62.99
23893858,73-731-264-771,A-109-2018,Store_2400,2019-08-04,Onsite Store,51.99
23893858,73-731-264-771,V-268-1992,Store_2400,2019-08-04,Onsite Store,36.99
23893858,73-731-264-771,B-100-2005,Store_2400,2019-08-04,Onsite Store,18.99
23893859,73-731-264-771,W-013-2009,Store_2356,2019-08-25,Online Store,46.59
23893859,73-731-264-771,A-055-1980,Store_2356,2019-08-25,Online Store,36.99
23893859,73-731-264-771,F-061-1989,Store_2356,2019-08-25,Online Store,81.59
23893859,73-731-264-771,F-151-1985,Store_2356,2019-08-25,Online Store,78.99
23893859,73-731-264-771,F-280-2012,Store_2356,2019-08-25,Online Store,43.59
23893859,73-731-264-771,J-196-1982,Store_2356,2019-08-25,Online Store,60.59
23893859,73-731-264-771,F-178-1999,Store_2356,2019-08-25,Online Store,54.59
23893860,73-731-264-771,Q-064-1988,Store_2409,2019-09-13,Onsite Store,49.99
23893860,73-731-264-771,A-091-1998,Store_2409,2019-09-13,Onsite Store,73.59
23893860,73-731-264-771,B-004-1988,Store_2409,2019-09-13,Onsite Store,82.99
23893860,73-731-264-771,Z-022-2004,Store_2409,2019-09-13,Onsite Store,75.59
23893860,73-731-264-771,A-124-1989,Store_2409,2019-09-13,Onsite Store,110.59
23893861,73-731-264-771,V-049-1996,Store_2371,2019-05-14,Online Store,42.59
23893861,73-731-264-771,B-235-1993,Store_2371,2019-05-14,Online Store,29.59
23893861,73-731-264-771,Z-244-1989,Store_2371,2019-05-14,Online Store,51.99
23893861,73-731-264-771,B-136-2015,Store_2371,2019-05-14,Online Store,46.59
23893861,73-731-264-771,I-184-1999,Store_2371,2019-05-14,Online Store,34.59
23893861,73-731-264-771,C-298-2002,Store_2371,2019-05-14,Online Store,35.99
23893861,73-731-264-771,Q-049-1987,Store_2371,2019-05-14,Online Store,73.99
23893862,73-731-264-771,V-097-1990,Store_2433,2019-02-07,Onsite Store,115.59
23893863,73-731-264-771,B-202-2015,Store_2389,2019-10-22,Online Store,29.99
23893863,73-731-264-771,N-226-1980,Store_2389,2019-10-22,Online Store,90.99
23893863,73-731-264-771,A-151-2003,Store_2389,2019-10-22,Online Store,119.99
23893863,73-731-264-771,W-223-2005,Store_2389,2019-10-22,Online Store,110.99
23893863,73-731-264-771,C-097-1985,Store_2389,2019-10-22,Online Store,45.59
23893863,73-731-264-771,G-010-2003,Store_2389,2019-10-22,Online Store,38.99
23893863,73-731-264-771,I-256-2013,Store_2389,2019-10-22,Online Store,100.99
23893864,96-964-355-230,C-160-2018,Store_2435,2019-03-09,Onsite Store,49.59
23893864,96-964-355-230,H-205-1999,Store_2435,2019-03-09,Onsite Store,49.59
23893864,96-964-355-230,Z-298-2010,Store_2435,2019-03-09,Onsite Store,63.59
23893864,96-964-355-230,F-142-2003,Store_2435,2019-03-09,Onsite Store,48.59
23893865,96-964-355-230,J-043-1980,Store_2352,2019-07-09,Online Store,70.59
23893865,96-964-355-230,G-187-2002,Store_2352,2019-07-09,Online Store,82.59
23893865,96-964-355-230,C-061-1988,Store_2352,2019-07-09,Online Store,12.99
23893865,96-964-355-230,Q-298-2002,Store_2352,2019-07-09,Online Store,37.99
23893865,96-964-355-230,C-262-2008,Store_2352,2019-07-09,Online Store,27.99
23893865,96-964-355-230,I-220-1989,Store_2352,2019-07-09,Online Store,64.59
23893865,96-964-355-230,A-289-1992,Store_2352,2019-07-09,Online Store,62.99
23893866,96-964-355-230,I-205-1997,Store_2404,2019-01-01,Onsite Store,91.99
23893866,96-964-355-230,G-247-2000,Store_2404,2019-01-01,Onsite Store,73.99
23893866,96-964-355-230,J-094-1986,Store_2404,2019-01-01,Onsite Store,73.99
23893866,96-964-355-230,Z-130-1981,Store_2404,2019-01-01,Onsite Store,44.59
23893866,96-964-355-230,A-040-1983,Store_2404,2019-01-01,Onsite Store,30.59
23893867,96-964-355-230,F-295-1995,Store_2362,2019-06-11,Online Store,76.59
23893868,96-964-355-230,V-106-2007,Store_2461,2019-02-07,Onsite Store,53.99
23893868,96-964-355-230,B-139-1989,Store_2461,2019-02-07,Onsite Store,67.99
23893868,96-964-355-230,W-154-1989,Store_2461,2019-02-07,Onsite Store,82.99
23893869,96-964-355-230,V-142-1998,Store_2397,2019-06-16,Online Store,43.59
23893869,96-964-355-230,N-016-1981,Store_2397,2019-06-16,Online Store,42.59
23893869,96-964-355-230,C-169-2004,Store_2397,2019-06-16,Online Store,60.99
23893869,96-964-355-230,V-208-1993,Store_2397,2019-06-16,Online Store,104.59
23893869,96-964-355-230,Z-178-2014,Store_2397,2019-06-16,Online Store,72.99
23893869,96-964-355-230,A-154-2012,Store_2397,2019-06-16,Online Store,60.99
23893869,96-964-355-230,C-055-2002,Store_2397,2019-06-16,Online Store,38.99
23893870,96-964-355-230,N-034-2007,Store_2359,2019-05-19,Online Store,44.59
23893870,96-964-355-230,I-055-1980,Store_2359,2019-05-19,Online Store,32.59
23893870,96-964-355-230,J-127-2012,Store_2359,2019-05-19,Online Store,86.59
23893870,96-964-355-230,F-058-1989,Store_2359,2019-05-19,Online Store,46.99
23893870,96-964-355-230,G-223-2004,Store_2359,2019-05-19,Online Store,75.99
23893871,96-964-355-230,Q-265-2011,Store_2462,2019-12-30,Onsite Store,63.99
23893871,96-964-355-230,Q-295-1999,Store_2462,2019-12-30,Onsite Store,55.59
23893871,96-964-355-230,I-175-2002,Store_2462,2019-12-30,Onsite Store,8.99
